name,synth,flatten,extract_fa,abc_script,area,delay,module,type1,type2,bitwidth,const_v,is_const,adder_1_area,adder_2_area,adder_1_delay,adder_2_delay
n_4_input/adder_4_BrentKung_4_12.v,1,0,1,3,3.645,213.8,12,adder,BrentKung,4,4,False,1.48716,1.48716,111.41,105.63
n_4_input/adder_4_BrentKung_4_12.v,1,0,1,4,3.645,217.49,12,adder,BrentKung,4,4,False,1.48716,1.39968,99.79,118.41
n_4_input/adder_4_BrentKung_4_12.v,1,0,1,5,3.90744,217.15,12,adder,BrentKung,4,4,False,1.51632,1.34136,110.44,118.5
n_4_input/adder_4_BrentKung_4_12.v,1,0,1,6,3.74706,222.28,12,adder,BrentKung,4,4,False,1.54548,1.34136,113.01,84.02
n_4_input/adder_4_BrentKung_4_12.v,1,0,1,7,3.74706,223.94,12,adder,BrentKung,4,4,False,1.54548,1.34136,122.64,89.58
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,0,1.92456,111.88,12,adder,BrentKung,4,4,False,1.41426,1.41426,82.41,76.25
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,1,1.92456,116.83,12,adder,BrentKung,4,4,False,1.41426,1.41426,76.28,76.28
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,2,1.95372,111.88,12,adder,BrentKung,4,4,False,1.41426,1.41426,82.41,82.41
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,3,2.15784,163.67,12,adder,BrentKung,4,4,False,1.6038,1.6038,85.77,86.4
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,4,2.15784,163.67,12,adder,BrentKung,4,4,False,1.6038,1.6038,85.77,84.75
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,5,2.43486,166.78,12,adder,BrentKung,4,4,False,1.79334,1.80792,94.31,82.94
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,6,1.95372,111.88,12,adder,BrentKung,4,4,False,1.41426,1.41426,82.41,82.41
n_4_input/adder_4_BrentKung_4_12.v,1,1,0,7,1.95372,111.88,12,adder,BrentKung,4,4,False,1.50174,1.41426,75.91,76.25
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,0,2.30364,184.46,12,adder,BrentKung,4,4,False,1.54548,1.54548,112.89,109.87
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,1,2.46402,193.73,12,adder,BrentKung,4,4,False,1.48716,1.48716,105.53,99.79
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,2,2.75562,170.57,12,adder,BrentKung,4,4,False,1.54548,1.47258,109.87,119.78
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,3,2.42028,196.17,12,adder,BrentKung,4,4,False,1.48716,1.48716,106.2,107.02
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,4,2.82852,211.97,12,adder,BrentKung,4,4,False,1.48716,1.39968,103.14,118.41
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,5,2.50776,196.49,12,adder,BrentKung,4,4,False,1.51632,1.34136,111.34,112.84
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,6,2.30364,192.79,12,adder,BrentKung,4,4,False,1.54548,1.34136,116.05,89.58
n_4_input/adder_4_BrentKung_4_12.v,1,1,1,7,2.30364,184.46,12,adder,BrentKung,4,4,False,1.54548,1.34136,112.89,89.58
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,0,3.645,180.46,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.28,76.28
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,1,4.25736,163.01,8,KoggeStone,KoggeStone,4,8,False,1.72044,1.72044,70.33,70.33
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,2,3.81996,178.03,8,KoggeStone,KoggeStone,4,8,False,1.50174,1.50174,75.91,75.91
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,3,4.31568,153.78,8,KoggeStone,KoggeStone,4,8,False,1.73502,1.73502,69.11,69.11
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,4,4.374,149.85,8,KoggeStone,KoggeStone,4,8,False,1.76418,1.76418,70.0,70.0
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,5,4.8114,149.08,8,KoggeStone,KoggeStone,4,8,False,1.93914,1.93914,77.04,77.04
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,6,3.645,180.72,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.28,76.28
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,0,7,3.81996,178.32,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.28,76.28
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,0,3.99492,208.45,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,84.02,84.02
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,1,3.7908,225.43,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,90.05,90.05
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,2,3.99492,206.8,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,84.13,84.13
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,3,3.81996,212.28,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,91.63,91.63
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,4,3.81996,212.09,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,89.13,89.13
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,5,3.96576,210.54,8,KoggeStone,KoggeStone,4,8,False,1.54548,1.54548,103.14,103.14
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,6,3.99492,207.88,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,79.5,79.5
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,0,1,7,3.99492,210.99,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,84.13,84.13
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,0,1.39968,81.28,8,KoggeStone,KoggeStone,4,8,False,1.50174,1.50174,75.91,75.91
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,1,1.64754,81.63,8,KoggeStone,KoggeStone,4,8,False,1.72044,1.72044,70.33,70.33
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,2,1.39968,81.28,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.28,76.28
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,3,1.83708,78.45,8,KoggeStone,KoggeStone,4,8,False,1.76418,1.76418,69.34,69.34
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,4,1.83708,78.45,8,KoggeStone,KoggeStone,4,8,False,1.73502,1.73502,69.11,69.11
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,5,2.05578,83.72,8,KoggeStone,KoggeStone,4,8,False,1.93914,1.93914,77.51,77.51
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,6,1.39968,81.28,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.28,76.28
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,0,7,1.39968,81.28,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.28,76.28
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,0,1.61838,107.86,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,84.29,84.29
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,1,1.54548,99.99,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,88.59,88.59
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,2,1.61838,108.58,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,81.8,81.8
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,3,1.54548,99.93,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,91.63,91.63
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,4,1.54548,100.08,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,91.63,91.63
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,5,1.6038,110.17,8,KoggeStone,KoggeStone,4,8,False,1.54548,1.54548,102.3,102.3
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,6,1.61838,107.85,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,79.5,79.5
n_4_input/KoggeStone_4_KoggeStone_4_8.v,0,1,1,7,1.57464,92.49,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,81.8,81.8
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,0,3.645,171.52,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.25,76.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,1,4.25736,167.52,8,KoggeStone,KoggeStone,4,8,False,1.72044,1.72044,69.64,69.64
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,2,3.645,174.15,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.25,76.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,3,4.31568,146.34,8,KoggeStone,KoggeStone,4,8,False,1.8954,1.8954,66.62,66.62
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,4,4.69476,158.11,8,KoggeStone,KoggeStone,4,8,False,1.92456,1.92456,79.18,79.18
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,5,4.8114,150.82,8,KoggeStone,KoggeStone,4,8,False,2.14326,2.14326,81.86,81.86
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,6,3.645,158.15,8,KoggeStone,KoggeStone,4,8,False,1.50174,1.50174,75.91,75.91
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,0,7,3.645,174.19,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.25,76.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,0,4.0824,214.83,8,KoggeStone,KoggeStone,4,8,False,1.73502,1.73502,112.24,112.24
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,1,4.14072,245.67,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,88.41,88.41
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,2,4.28652,211.75,8,KoggeStone,KoggeStone,4,8,False,1.73502,1.73502,112.24,112.24
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,3,4.16988,221.59,8,KoggeStone,KoggeStone,4,8,False,1.5309,1.5309,87.76,87.76
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,4,4.16988,219.68,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,89.13,89.13
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,5,4.31568,230.11,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,101.94,101.94
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,6,4.28652,211.72,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,79.64,79.64
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,0,1,7,4.28652,214.03,8,KoggeStone,KoggeStone,4,8,False,1.73502,1.73502,109.34,109.34
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,0,1.39968,81.28,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.25,76.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,1,1.458,81.9,8,KoggeStone,KoggeStone,4,8,False,1.7496,1.7496,70.25,70.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,2,1.39968,81.2,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.25,76.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,3,1.77876,74.78,8,KoggeStone,KoggeStone,4,8,False,1.73502,1.73502,68.0,68.0
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,4,1.77876,74.09,8,KoggeStone,KoggeStone,4,8,False,1.8954,1.8954,66.62,66.62
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,5,2.21616,86.71,8,KoggeStone,KoggeStone,4,8,False,1.9683,1.9683,77.76,77.76
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,6,1.39968,81.28,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.25,76.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,0,7,1.39968,81.28,8,KoggeStone,KoggeStone,4,8,False,1.41426,1.41426,76.25,76.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,0,2.46402,151.49,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,82.25,82.25
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,1,2.37654,173.49,8,KoggeStone,KoggeStone,4,8,False,1.70586,1.70586,99.28,99.28
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,2,2.46402,151.49,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,79.64,79.64
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,3,1.70586,94.96,8,KoggeStone,KoggeStone,4,8,False,1.5309,1.5309,87.76,87.76
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,4,1.54548,99.23,8,KoggeStone,KoggeStone,4,8,False,1.48716,1.48716,89.13,89.13
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,5,1.76418,106.34,8,KoggeStone,KoggeStone,4,8,False,1.72044,1.72044,99.64,99.64
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,6,2.24532,126.38,8,KoggeStone,KoggeStone,4,8,False,1.58922,1.58922,79.64,79.64
n_4_input/KoggeStone_4_KoggeStone_4_8.v,1,1,1,7,1.63296,93.48,8,KoggeStone,KoggeStone,4,8,False,1.77876,1.77876,109.93,109.93
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,0,3.73248,183.72,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.50174,76.28,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,1,3.81996,183.02,9,BrentKung,RippleCarryAdder,4,7,False,1.50174,1.50174,75.49,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,2,3.645,183.43,9,BrentKung,RippleCarryAdder,4,7,False,1.50174,1.50174,75.91,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,3,3.87828,162.75,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.42884,73.39,76.06
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,4,3.87828,162.94,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.42884,73.38,76.06
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,5,4.33026,161.34,9,BrentKung,RippleCarryAdder,4,7,False,1.80792,1.64754,81.7,91.38
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,6,3.73248,183.72,9,BrentKung,RippleCarryAdder,4,7,False,1.50174,1.41426,75.91,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,0,7,3.645,183.43,9,BrentKung,RippleCarryAdder,4,7,False,1.50174,1.50174,75.91,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,0,2.81394,226.94,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,83.04,101.22
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,1,2.74104,223.45,9,BrentKung,RippleCarryAdder,4,7,False,1.18098,0.74358,81.98,90.83
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,2,2.81394,221.89,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,85.23,90.83
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,3,2.7702,209.23,9,BrentKung,RippleCarryAdder,4,7,False,1.18098,0.74358,86.66,106.95
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,4,2.7702,203.65,9,BrentKung,RippleCarryAdder,4,7,False,1.18098,0.74358,80.79,98.16
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,5,2.82852,207.69,9,BrentKung,RippleCarryAdder,4,7,False,1.21014,0.74358,101.56,90.98
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,6,2.81394,227.44,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,91.06,89.64
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,0,1,7,2.81394,216.57,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,81.33,95.57
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,0,2.60982,165.03,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,76.28,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,1,2.81394,146.46,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,76.28,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,2,2.60982,165.03,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.50174,76.28,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,3,3.01806,179.74,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.42884,73.38,76.06
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,4,3.01806,179.74,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.42884,73.38,76.06
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,5,3.4263,189.68,9,BrentKung,RippleCarryAdder,4,7,False,1.80792,1.64754,81.7,90.69
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,6,2.60982,165.03,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,76.28,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,0,7,2.60982,164.9,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,76.28,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,0,2.60982,219.2,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,85.23,90.83
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,1,2.56608,212.34,9,BrentKung,RippleCarryAdder,4,7,False,1.18098,0.74358,81.88,89.64
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,2,2.60982,224.89,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,84.05,96.82
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,3,2.5515,229.73,9,BrentKung,RippleCarryAdder,4,7,False,1.18098,0.74358,88.45,93.05
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,4,2.5515,235.85,9,BrentKung,RippleCarryAdder,4,7,False,1.18098,0.74358,81.98,93.05
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,5,2.6973,240.39,9,BrentKung,RippleCarryAdder,4,7,False,1.21014,0.74358,99.76,98.16
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,6,2.60982,220.45,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,85.23,95.29
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,0,1,1,7,2.56608,218.83,9,BrentKung,RippleCarryAdder,4,7,False,1.25388,0.74358,91.06,106.95
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,0,3.645,174.13,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,82.41,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,1,3.73248,173.36,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,76.28,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,2,3.73248,172.86,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.50174,82.41,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,3,3.84912,183.86,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.39968,86.4,83.56
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,4,3.87828,157.6,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.42884,85.77,75.37
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,5,4.31568,177.25,9,BrentKung,RippleCarryAdder,4,7,False,1.80792,1.66212,81.87,98.65
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,6,3.645,174.85,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,82.41,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,0,7,3.645,175.22,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.50174,76.25,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,0,3.25134,274.45,9,BrentKung,RippleCarryAdder,4,7,False,1.54548,1.04976,121.28,133.05
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,1,3.3534,273.48,9,BrentKung,RippleCarryAdder,4,7,False,1.48716,1.04976,107.02,124.26
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,2,3.33882,301.15,9,BrentKung,RippleCarryAdder,4,7,False,1.54548,1.04976,113.01,139.03
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,3,3.38256,244.98,9,BrentKung,RippleCarryAdder,4,7,False,1.48716,1.04976,105.63,119.3
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,4,3.2076,238.36,9,BrentKung,RippleCarryAdder,4,7,False,1.39968,1.04976,118.41,130.61
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,5,3.26592,239.73,9,BrentKung,RippleCarryAdder,4,7,False,1.34136,1.04976,118.5,124.26
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,6,3.25134,259.65,9,BrentKung,RippleCarryAdder,4,7,False,1.34136,1.04976,84.02,124.26
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,0,1,7,3.41172,269.33,9,BrentKung,RippleCarryAdder,4,7,False,1.34136,1.04976,89.58,124.26
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,0,2.46402,161.33,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,76.25,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,1,2.7702,158.61,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,76.28,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,2,2.6973,160.55,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,82.41,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,3,3.0618,162.63,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.42884,86.4,75.37
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,4,3.0618,162.92,9,BrentKung,RippleCarryAdder,4,7,False,1.6038,1.39968,84.75,83.56
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,5,3.52836,175.35,9,BrentKung,RippleCarryAdder,4,7,False,1.80792,1.64754,82.94,90.69
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,6,2.5515,154.47,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.41426,82.41,76.28
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,0,7,2.53692,163.63,9,BrentKung,RippleCarryAdder,4,7,False,1.41426,1.50174,76.25,75.91
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,0,3.00348,230.91,9,BrentKung,RippleCarryAdder,4,7,False,1.54548,1.04976,109.87,139.03
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,1,3.0618,231.2,9,BrentKung,RippleCarryAdder,4,7,False,1.48716,1.04976,99.79,130.61
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,2,3.03264,238.79,9,BrentKung,RippleCarryAdder,4,7,False,1.47258,1.04976,119.78,124.26
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,3,3.0618,233.13,9,BrentKung,RippleCarryAdder,4,7,False,1.48716,1.04976,107.02,128.15
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,4,2.95974,240.48,9,BrentKung,RippleCarryAdder,4,7,False,1.39968,1.04976,118.41,135.14
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,5,3.09096,257.65,9,BrentKung,RippleCarryAdder,4,7,False,1.34136,1.04976,112.84,134.12
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,6,3.00348,231.97,9,BrentKung,RippleCarryAdder,4,7,False,1.34136,1.04976,89.58,124.26
n_4_input/BrentKung_4_RippleCarryAdder_4_9.v,1,1,1,7,3.03264,251.96,9,BrentKung,RippleCarryAdder,4,7,False,1.34136,1.04976,89.58,128.15
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,0,3.645,183.8,10,Sklansky,Sklansky,4,6,False,1.41426,1.41426,76.28,76.28
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,1,3.645,184.68,10,Sklansky,Sklansky,4,6,False,1.41426,1.41426,76.28,76.28
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,2,3.645,183.8,10,Sklansky,Sklansky,4,6,False,1.41426,1.41426,76.28,76.28
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,3,4.05324,186.99,10,Sklansky,Sklansky,4,6,False,1.6038,1.6038,73.38,73.38
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,4,4.05324,186.91,10,Sklansky,Sklansky,4,6,False,1.6038,1.6038,73.38,73.38
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,5,4.49064,190.54,10,Sklansky,Sklansky,4,6,False,1.80792,1.80792,81.7,81.7
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,6,3.81996,183.4,10,Sklansky,Sklansky,4,6,False,1.41426,1.41426,76.28,76.28
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,0,7,3.645,183.43,10,Sklansky,Sklansky,4,6,False,1.41426,1.41426,76.28,76.28
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,1,0,3.32424,188.67,10,Sklansky,Sklansky,4,6,False,1.25388,1.25388,88.26,88.26
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,1,1,3.17844,194.46,10,Sklansky,Sklansky,4,6,False,1.18098,1.18098,86.66,86.66
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,1,2,3.32424,186.82,10,Sklansky,Sklansky,4,6,False,1.25388,1.25388,91.06,91.06
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,1,3,3.2076,183.1,10,Sklansky,Sklansky,4,6,False,1.18098,1.18098,81.28,81.28
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,1,4,3.2076,184.77,10,Sklansky,Sklansky,4,6,False,1.18098,1.18098,92.26,92.26
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,1,5,3.29508,181.28,10,Sklansky,Sklansky,4,6,False,1.21014,1.21014,95.14,95.14
n_4_input/Sklansky_4_Sklansky_4_10.v,0,0,1,6,3.32424,186.82,10,Sklansky,Sklansky,4,6,False,1.25388,1.25388,85.45,85.45
